lat,lon,umap_x,umap_y,grid_x_norm,grid_y_norm,grid_x,grid_y,pixel_x,pixel_y
43.372079,-88.002904,-2.301981,13.79178,0.0,0.0,0.0,0.0,0.0,0.0
45.163192,-118.219833,0.28863537,14.069542,1.0,1.0,3.0,3.0,192.0,192.0
42.962558,-94.263311,-1.6488361,14.535912,0.3333333333333333,0.3333333333333333,1.0,1.0,64.0,64.0
43.90229,-109.107056,0.2601945,13.389368,1.0,0.6666666666666666,3.0,2.0,192.0,128.0
44.570841,-101.471582,-1.2308456,13.243738,0.3333333333333333,0.6666666666666666,1.0,2.0,64.0,128.0
35.467029,-76.099152,-1.2426598,14.983843,0.3333333333333333,1.0,1.0,3.0,64.0,192.0
37.349355,-93.169475,0.07138216,14.955009,1.0,0.3333333333333333,3.0,1.0,192.0,64.0
44.025938,-97.459109,-1.6700037,13.808055,0.3333333333333333,0.0,1.0,0.0,64.0,0.0
34.375348,-89.528084,-0.504153,14.700299,0.6666666666666666,0.6666666666666666,2.0,2.0,128.0,128.0
30.36799,-103.45167,-0.98447907,14.006612,0.6666666666666666,0.0,2.0,0.0,128.0,0.0
34.190617,-106.541481,-0.42204103,13.822109,1.0,0.0,3.0,0.0,192.0,0.0
38.652664,-102.080731,-1.968443,12.9535675,0.0,0.6666666666666666,0.0,2.0,0.0,128.0
41.510519,-112.867022,-0.7922961,12.576258,0.6666666666666666,0.3333333333333333,2.0,1.0,128.0,64.0
37.587306,-91.899533,-0.36916637,13.148342,0.6666666666666666,1.0,2.0,3.0,128.0,192.0
66.442724,-142.102231,-2.2799304,14.430985,0.0,0.3333333333333333,0.0,1.0,0.0,64.0
38.655022,-98.726181,-1.5201168,12.57815,0.0,1.0,0.0,3.0,0.0,192.0
