lat,lon,umap_x,umap_y,grid_x_norm,grid_y_norm,grid_x,grid_y,pixel_x,pixel_y
38.331914,-85.410899,13.245024,2.6054947,0.5263157894736842,0.15789473684210525,10.0,3.0,640.0,192.0
40.652673,-81.722054,13.579855,3.5124784,1.0,0.3684210526315789,19.0,7.0,1216.0,448.0
32.95405,-87.433842,13.182387,1.2480949,0.8421052631578947,0.05263157894736842,16.0,1.0,1024.0,64.0
28.017012,-97.580793,14.169736,6.748366,1.0,0.6842105263157894,19.0,13.0,1216.0,832.0
68.788399,-162.670589,-3.261186,2.2579827,0.05263157894736842,0.05263157894736842,1.0,1.0,64.0,64.0
41.583158,-85.396098,14.216736,3.898012,0.21052631578947367,0.21052631578947367,4.0,4.0,256.0,256.0
41.416843,-95.106512,14.826409,4.151163,0.3684210526315789,0.2631578947368421,7.0,5.0,448.0,320.0
37.095728,-108.668136,10.937776,8.385775,0.3684210526315789,0.7368421052631579,7.0,14.0,448.0,896.0
34.617229,-115.507472,11.919456,9.09055,0.7368421052631579,1.0,14.0,19.0,896.0,1216.0
48.573116,-93.947317,-0.328678,5.1499414,0.3157894736842105,0.9473684210526315,6.0,18.0,384.0,1152.0
44.715246,-69.951927,10.6214485,1.9752021,0.9473684210526315,0.21052631578947367,18.0,4.0,1152.0,256.0
40.535034,-111.72864,8.558316,7.1406803,0.3684210526315789,0.9473684210526315,7.0,18.0,448.0,1152.0
69.561283,-142.341752,-2.729428,2.1516917,0.0,0.3157894736842105,0.0,6.0,0.0,384.0
33.171781,-102.546639,12.87806,7.7181306,0.631578947368421,0.631578947368421,12.0,12.0,768.0,768.0
39.993917,-101.219206,12.676625,6.35936,0.42105263157894735,0.42105263157894735,8.0,8.0,512.0,512.0
41.313956,-104.986167,12.090829,6.5586596,0.2631578947368421,0.3684210526315789,5.0,7.0,320.0,448.0
43.73958,-113.578553,9.776503,7.4643774,0.2631578947368421,0.631578947368421,5.0,12.0,320.0,768.0
38.973545,-95.09149,15.019375,3.928381,0.7368421052631579,0.3157894736842105,14.0,6.0,896.0,384.0
44.134651,-112.364462,10.616678,6.661804,1.0,0.894736842105263,19.0,17.0,1216.0,1088.0
44.923412,-89.206676,11.204328,2.4377146,0.8421052631578947,0.2631578947368421,16.0,5.0,1024.0,320.0
43.183878,-121.720994,8.801479,6.3688846,0.631578947368421,0.7894736842105263,12.0,15.0,768.0,960.0
61.612321,-161.453396,-0.93060607,4.573821,0.10526315789473684,0.894736842105263,2.0,17.0,128.0,1088.0
61.657949,-149.283427,-0.8850932,4.6029124,0.10526315789473684,1.0,2.0,19.0,128.0,1216.0
68.68285,-148.994206,-3.254126,2.1271918,0.0,0.0,0.0,0.0,0.0,0.0
36.464729,-96.765102,13.428825,6.0739255,0.631578947368421,0.47368421052631576,12.0,9.0,768.0,576.0
40.288782,-105.150704,12.4044075,6.7219343,0.3684210526315789,0.42105263157894735,7.0,8.0,448.0,512.0
42.753662,-117.53075,10.334769,7.154977,0.631578947368421,0.7368421052631579,12.0,14.0,768.0,896.0
33.089806,-80.768382,13.40915,0.7349035,0.8421052631578947,0.0,16.0,0.0,1024.0,0.0
38.713398,-121.440819,10.254658,5.8830256,0.21052631578947367,0.3684210526315789,4.0,7.0,256.0,448.0
63.031214,-161.006667,-2.0525465,2.6692662,0.05263157894736842,0.5263157894736842,1.0,10.0,64.0,640.0
34.102135,-89.017037,13.330527,1.0335321,0.42105263157894735,0.0,8.0,0.0,512.0,0.0
39.12955,-77.81343,13.392812,2.5359483,0.8421052631578947,0.21052631578947367,16.0,4.0,1024.0,256.0
38.096593,-117.305237,11.30461,8.875116,0.5263157894736842,0.894736842105263,10.0,17.0,640.0,1088.0
45.300267,-104.456326,11.086291,6.614178,0.47368421052631576,0.5263157894736842,9.0,10.0,576.0,640.0
41.545596,-81.932521,1.4211969,0.61273295,0.9473684210526315,0.47368421052631576,18.0,9.0,1152.0,576.0
65.648769,-166.936583,-2.5370097,2.2057066,0.10526315789473684,0.3684210526315789,2.0,7.0,128.0,448.0
37.168255,-120.328019,13.82416,4.017187,0.2631578947368421,0.2631578947368421,5.0,5.0,320.0,320.0
34.277893,-118.600096,10.115758,5.9223757,0.9473684210526315,0.7894736842105263,18.0,15.0,1152.0,960.0
44.720568,-94.367487,15.112585,4.1581855,1.0,0.42105263157894735,19.0,8.0,1216.0,512.0
47.099008,-116.265789,8.78815,6.408049,0.3157894736842105,0.5789473684210527,6.0,11.0,384.0,704.0
37.621671,-102.200563,12.9130945,6.0724645,0.47368421052631576,0.42105263157894735,9.0,8.0,576.0,512.0
40.381716,-95.105489,15.021382,3.8589065,0.8421052631578947,0.3157894736842105,16.0,6.0,1024.0,384.0
39.23904,-109.215593,11.191649,8.454226,0.21052631578947367,0.5789473684210527,4.0,11.0,256.0,704.0
47.588052,-107.981397,10.78783,6.6502657,0.42105263157894735,0.5263157894736842,8.0,10.0,512.0,640.0
38.364935,-92.585294,13.309666,2.484027,0.894736842105263,0.21052631578947367,17.0,4.0,1088.0,256.0
58.308421,-135.593841,1.3384733,0.66767305,0.7894736842105263,0.47368421052631576,15.0,9.0,960.0,576.0
40.972473,-72.287091,11.441613,1.7954174,0.3684210526315789,0.05263157894736842,7.0,1.0,448.0,64.0
31.502007,-111.464053,12.10276,8.317033,0.47368421052631576,0.631578947368421,9.0,12.0,576.0,768.0
43.558415,-72.124724,10.694794,1.8482167,0.5263157894736842,0.10526315789473684,10.0,2.0,640.0,128.0
43.888301,-111.476788,10.392126,6.5140514,0.8421052631578947,0.7894736842105263,16.0,15.0,1024.0,960.0
38.80717,-96.754413,13.388377,5.8214436,0.42105263157894735,0.3684210526315789,8.0,7.0,512.0,448.0
41.608871,-114.144824,9.400089,7.6195736,0.5789473684210527,1.0,11.0,19.0,704.0,1216.0
35.039988,-106.566821,12.061844,8.330034,0.9473684210526315,0.9473684210526315,18.0,18.0,1152.0,1152.0
33.080617,-108.621441,11.831901,8.515758,0.6842105263157894,0.8421052631578947,13.0,16.0,832.0,1024.0
45.421587,-92.016306,13.650601,3.8154948,0.5789473684210527,0.3157894736842105,11.0,6.0,704.0,384.0
47.624043,-112.31277,10.981046,6.6031065,0.3684210526315789,0.47368421052631576,7.0,9.0,448.0,576.0
33.312212,-79.854915,13.340953,0.64992434,0.9473684210526315,0.0,18.0,0.0,1152.0,0.0
30.057804,-91.759756,14.545303,4.194931,0.6842105263157894,0.3684210526315789,13.0,7.0,832.0,448.0
43.119629,-112.38405,10.502885,7.386819,0.894736842105263,0.9473684210526315,17.0,18.0,1088.0,1152.0
37.586013,-79.749797,13.435498,2.6926107,0.7894736842105263,0.21052631578947367,15.0,4.0,960.0,256.0
63.610648,-160.1947,-2.156609,2.8221939,0.0,0.631578947368421,0.0,12.0,0.0,768.0
31.785297,-100.462189,13.206911,7.304471,0.3157894736842105,0.42105263157894735,6.0,8.0,384.0,512.0
19.281027,-155.280558,14.006728,6.9839816,0.3157894736842105,0.3684210526315789,6.0,7.0,384.0,448.0
66.988202,-144.208131,-0.62569666,5.063397,0.21052631578947367,1.0,4.0,19.0,256.0,1216.0
33.892645,-114.69886,11.859907,9.158789,0.21052631578947367,0.631578947368421,4.0,12.0,256.0,768.0
38.15128,-83.839686,13.394343,2.4475343,0.6842105263157894,0.15789473684210525,13.0,3.0,832.0,192.0
35.221411,-88.098629,13.169124,1.1893111,0.894736842105263,0.05263157894736842,17.0,1.0,1088.0,64.0
41.616857,-90.687818,15.148507,4.120053,0.8421052631578947,0.3684210526315789,16.0,7.0,1024.0,448.0
28.183922,-99.165223,13.932652,7.137439,0.7368421052631579,0.5789473684210527,14.0,11.0,896.0,704.0
34.972744,-96.887347,13.583653,6.1502376,0.7368421052631579,0.5263157894736842,14.0,10.0,896.0,640.0
40.620714,-86.885595,15.28898,4.0800242,0.2631578947368421,0.21052631578947367,5.0,4.0,320.0,256.0
65.575549,-144.562417,-1.0694339,5.142155,0.15789473684210525,0.7368421052631579,3.0,14.0,192.0,896.0
38.537188,-122.125182,9.938341,5.989065,0.7368421052631579,0.6842105263157894,14.0,13.0,896.0,832.0
68.39648,-143.349254,-2.2841024,2.892502,0.0,0.5789473684210527,0.0,11.0,0.0,704.0
32.180017,-85.674493,13.286281,0.98902553,0.47368421052631576,0.0,9.0,0.0,576.0,0.0
47.059711,-91.329715,1.3766836,0.71976465,0.7368421052631579,0.47368421052631576,14.0,9.0,896.0,576.0
37.908718,-117.455499,11.510575,9.06633,0.5789473684210527,0.9473684210526315,11.0,18.0,704.0,1152.0
34.563183,-85.996437,13.287694,2.2886074,0.8421052631578947,0.15789473684210525,16.0,3.0,1024.0,192.0
64.858301,-158.00952,-0.5044618,4.972932,0.2631578947368421,0.894736842105263,5.0,17.0,320.0,1088.0
64.814117,-145.069633,-0.65917987,5.3221855,0.2631578947368421,0.7894736842105263,5.0,15.0,320.0,960.0
42.327888,-94.418183,15.209616,4.035361,0.894736842105263,0.3684210526315789,17.0,7.0,1088.0,448.0
30.888646,-91.361851,13.154879,1.2731105,0.2631578947368421,0.0,5.0,0.0,320.0,0.0
30.002064,-98.717594,13.786755,7.2984676,1.0,0.7368421052631579,19.0,14.0,1216.0,896.0
46.483357,-85.1678,10.699724,1.7838423,0.9473684210526315,0.15789473684210525,18.0,3.0,1152.0,192.0
41.255496,-75.283017,11.121961,1.7771692,1.0,0.15789473684210525,19.0,3.0,1216.0,192.0
43.918264,-116.169813,10.307082,7.1012163,0.3157894736842105,0.5263157894736842,6.0,10.0,384.0,640.0
66.235628,-160.596652,-3.3116024,2.4436512,0.10526315789473684,0.15789473684210525,2.0,3.0,128.0,192.0
31.591207,-93.423179,13.272702,1.0576334,1.0,0.05263157894736842,19.0,1.0,1216.0,64.0
48.140757,-94.388823,-0.28594288,5.1750917,0.3157894736842105,1.0,6.0,19.0,384.0,1216.0
47.952752,-91.91088,10.411736,2.4078307,1.0,0.3157894736842105,19.0,6.0,1216.0,384.0
45.22084,-113.736983,9.716878,7.143474,0.894736842105263,1.0,17.0,19.0,1088.0,1216.0
65.16128,-157.657745,-0.54599863,4.8856015,0.2631578947368421,0.8421052631578947,5.0,16.0,320.0,1024.0
29.165656,-97.404746,14.093562,7.009825,0.21052631578947367,0.3157894736842105,4.0,6.0,256.0,384.0
38.281187,-94.870311,13.13053,2.2719128,0.21052631578947367,0.05263157894736842,4.0,1.0,256.0,64.0
45.994941,-94.887158,13.438724,3.892613,0.47368421052631576,0.3157894736842105,9.0,6.0,576.0,384.0
60.909314,-157.185179,-0.7336785,4.650551,0.21052631578947367,0.6842105263157894,4.0,13.0,256.0,832.0
43.971467,-94.809342,14.758677,4.209653,0.894736842105263,0.42105263157894735,17.0,8.0,1088.0,512.0
41.434421,-75.684738,12.092996,2.5906742,0.631578947368421,0.21052631578947367,12.0,4.0,768.0,256.0
41.483775,-110.30072,10.284502,7.8238935,0.631578947368421,0.894736842105263,12.0,17.0,768.0,1088.0
56.009214,-131.75507,-1.3254267,2.78427,0.05263157894736842,0.7894736842105263,1.0,15.0,64.0,960.0
35.52364,-113.693396,9.084071,7.560375,0.3684210526315789,1.0,7.0,19.0,448.0,1216.0
38.783131,-100.227494,12.701605,6.5181026,0.631578947368421,0.5263157894736842,12.0,10.0,768.0,640.0
45.77541,-93.801625,11.156466,2.1831472,0.2631578947368421,0.10526315789473684,5.0,2.0,320.0,128.0
37.624145,-104.42513,12.448205,6.8018007,0.9473684210526315,0.7368421052631579,18.0,14.0,1152.0,896.0
39.684435,-107.475505,8.778728,7.0891376,0.47368421052631576,0.894736842105263,9.0,17.0,576.0,1088.0
64.226707,-142.083877,-1.2349458,5.034083,0.10526315789473684,0.7368421052631579,2.0,14.0,128.0,896.0
48.039415,-116.4734,1.2894146,0.78144526,0.3684210526315789,0.3684210526315789,7.0,7.0,448.0,448.0
38.841399,-118.131259,11.277116,8.948454,0.2631578947368421,0.7368421052631579,5.0,14.0,320.0,896.0
35.564206,-75.922631,13.173368,0.7217193,0.7894736842105263,0.0,15.0,0.0,960.0,0.0
32.610534,-99.178574,13.588782,6.424739,0.6842105263157894,0.5263157894736842,13.0,10.0,832.0,640.0
40.939332,-119.986404,9.454028,7.6007137,0.3157894736842105,0.7894736842105263,6.0,15.0,384.0,960.0
34.754467,-112.329159,11.692634,8.280756,0.9473684210526315,1.0,18.0,19.0,1152.0,1216.0
45.06249,-100.08189,13.503035,4.786191,0.3684210526315789,0.3157894736842105,7.0,6.0,448.0,384.0
33.334523,-88.117742,13.38676,1.2340785,0.3157894736842105,0.0,6.0,0.0,384.0,0.0
65.935347,-145.552239,-1.0488977,5.1415877,0.10526315789473684,0.9473684210526315,2.0,18.0,128.0,1152.0
62.729577,-141.718622,-1.2117527,5.1452994,0.05263157894736842,0.9473684210526315,1.0,18.0,64.0,1152.0
32.090065,-101.827276,12.855804,7.7972755,0.5263157894736842,0.5789473684210527,10.0,11.0,640.0,704.0
30.726073,-88.566771,13.541778,0.772542,0.7368421052631579,0.0,14.0,0.0,896.0,0.0
35.829699,-82.818778,11.2076,1.635835,0.7894736842105263,0.10526315789473684,15.0,2.0,960.0,128.0
69.901535,-159.322492,-2.7300878,2.112743,0.05263157894736842,0.21052631578947367,1.0,4.0,64.0,256.0
60.676344,-152.295472,-1.6247996,2.7928393,0.05263157894736842,0.6842105263157894,1.0,13.0,64.0,832.0
62.755739,-162.406168,-2.7752879,2.7590442,0.05263157894736842,0.47368421052631576,1.0,9.0,64.0,576.0
43.05331,-120.864194,10.311191,7.620814,0.42105263157894735,0.6842105263157894,8.0,13.0,512.0,832.0
42.445529,-113.170855,10.53804,7.4245543,0.5789473684210527,0.7368421052631579,11.0,14.0,704.0,896.0
60.411597,-142.535688,-1.6425266,2.9451087,0.0,0.7894736842105263,0.0,15.0,0.0,960.0
43.368967,-109.931256,9.619141,7.2085805,0.631578947368421,0.8421052631578947,12.0,16.0,768.0,1024.0
42.498472,-109.258928,9.924297,7.4985533,0.6842105263157894,0.894736842105263,13.0,17.0,832.0,1088.0
62.336994,-163.732535,-3.57113,2.7315412,0.15789473684210525,0.2631578947368421,3.0,5.0,192.0,320.0
39.062831,-78.681113,11.770199,1.6705372,0.8421052631578947,0.10526315789473684,16.0,2.0,1024.0,128.0
31.719443,-103.709017,12.638946,8.0359745,0.894736842105263,0.8421052631578947,17.0,16.0,1088.0,1024.0
47.238483,-118.765382,10.626654,7.4610224,0.21052631578947367,0.47368421052631576,4.0,9.0,256.0,576.0
45.644373,-107.566751,10.699891,6.74098,0.7368421052631579,0.7368421052631579,14.0,14.0,896.0,896.0
46.540596,-121.274164,8.864732,6.275046,0.3684210526315789,0.5789473684210527,7.0,11.0,448.0,704.0
25.636783,-80.987321,12.678626,1.043821,0.3684210526315789,0.0,7.0,0.0,448.0,0.0
42.182695,-97.096802,14.965362,4.2065463,0.15789473684210525,0.21052631578947367,3.0,4.0,192.0,256.0
68.56769,-152.719784,-3.1079328,2.0826414,0.0,0.05263157894736842,0.0,1.0,0.0,64.0
42.915461,-94.475158,13.514242,4.3322916,0.7368421052631579,0.42105263157894735,14.0,8.0,896.0,512.0
34.979676,-87.130978,12.146732,1.6184952,0.15789473684210525,0.0,3.0,0.0,192.0,0.0
28.264806,-99.232063,13.959911,7.1353974,0.5263157894736842,0.47368421052631576,10.0,9.0,640.0,576.0
36.236444,-114.9189,11.799789,9.083459,0.5789473684210527,0.894736842105263,11.0,17.0,704.0,1088.0
44.346431,-97.590817,13.461338,4.6098146,0.5263157894736842,0.3684210526315789,10.0,7.0,640.0,448.0
38.532766,-93.732575,13.748621,3.1774125,0.7368421052631579,0.2631578947368421,14.0,5.0,896.0,320.0
64.771888,-145.886897,-0.7064196,5.1153836,0.21052631578947367,0.8421052631578947,4.0,16.0,256.0,1024.0
45.703189,-121.199751,9.456811,6.1209474,0.7894736842105263,0.7894736842105263,15.0,15.0,960.0,960.0
68.140494,-150.971906,-1.9845325,3.1335146,0.10526315789473684,0.5789473684210527,2.0,11.0,128.0,704.0
36.619398,-102.97324,12.565615,7.057077,0.894736842105263,0.7368421052631579,17.0,14.0,1088.0,896.0
38.821003,-92.412114,14.224754,3.4025335,0.47368421052631576,0.21052631578947367,9.0,4.0,576.0,256.0
63.93219,-145.883526,-2.1061227,3.022845,0.10526315789473684,0.5263157894736842,2.0,10.0,128.0,640.0
44.844929,-102.144372,11.5654745,6.4363995,1.0,0.7894736842105263,19.0,15.0,1216.0,960.0
43.549581,-112.499136,10.449813,7.461371,0.7894736842105263,0.894736842105263,15.0,17.0,960.0,1088.0
45.234632,-107.159966,8.916048,6.67237,0.7894736842105263,0.9473684210526315,15.0,18.0,960.0,1152.0
38.118586,-120.494538,9.8719425,6.026519,0.894736842105263,0.7894736842105263,17.0,15.0,1088.0,960.0
42.390921,-124.365873,9.218879,6.022869,0.8421052631578947,0.8421052631578947,16.0,16.0,1024.0,1024.0
29.774272,-98.941681,13.755993,7.356792,0.7894736842105263,0.631578947368421,15.0,12.0,960.0,768.0
37.63302,-119.33933,8.647839,7.174375,0.42105263157894735,0.9473684210526315,8.0,18.0,512.0,1152.0
42.857271,-71.919937,10.660128,1.9214058,0.42105263157894735,0.10526315789473684,8.0,2.0,512.0,128.0
29.129749,-98.923471,13.90243,7.1859684,0.8421052631578947,0.631578947368421,16.0,12.0,1024.0,768.0
33.349493,-90.600994,14.474364,3.5383599,0.894736842105263,0.3157894736842105,17.0,6.0,1088.0,384.0
29.935162,-85.441681,1.2448034,0.78777677,0.7894736842105263,0.5789473684210527,15.0,11.0,960.0,704.0
33.793133,-88.216029,13.095036,1.2965018,0.7894736842105263,0.05263157894736842,15.0,1.0,960.0,64.0
44.97148,-121.145991,10.232073,6.9602904,0.42105263157894735,0.5789473684210527,8.0,11.0,512.0,704.0
35.995719,-104.135517,12.487739,7.065634,0.7894736842105263,0.6842105263157894,15.0,13.0,960.0,832.0
65.907242,-158.444865,-2.775879,2.435103,0.15789473684210525,0.3684210526315789,3.0,7.0,192.0,448.0
38.932286,-78.854579,11.683074,1.614492,0.894736842105263,0.10526315789473684,17.0,2.0,1088.0,128.0
38.560048,-112.325313,9.109662,7.4902253,0.5263157894736842,1.0,10.0,19.0,640.0,1216.0
36.905747,-116.608545,11.661927,9.07662,0.631578947368421,0.9473684210526315,12.0,18.0,768.0,1152.0
36.161884,-81.573074,11.527888,1.5980419,0.47368421052631576,0.05263157894736842,9.0,1.0,576.0,64.0
37.858025,-86.131412,14.024107,3.3810987,0.6842105263157894,0.2631578947368421,13.0,5.0,832.0,320.0
59.69389,-154.865847,1.4045045,0.6602434,0.8421052631578947,0.47368421052631576,16.0,9.0,1024.0,576.0
38.554146,-90.98141,14.330468,3.4220767,0.9473684210526315,0.3157894736842105,18.0,6.0,1152.0,384.0
29.840783,-82.533514,13.530487,0.8373874,0.6842105263157894,0.0,13.0,0.0,832.0,0.0
47.097454,-96.007742,15.130103,4.2417107,0.9473684210526315,0.42105263157894735,18.0,8.0,1152.0,512.0
44.496686,-91.221467,13.636349,3.7273479,0.631578947368421,0.3157894736842105,12.0,6.0,768.0,384.0
63.483572,-154.349496,-0.5013719,5.0629425,0.2631578947368421,0.9473684210526315,5.0,18.0,320.0,1152.0
66.137538,-165.083588,-2.9713898,2.4746776,0.15789473684210525,0.3157894736842105,3.0,6.0,192.0,384.0
66.986987,-159.717587,-0.74315345,4.75389,0.15789473684210525,0.9473684210526315,3.0,18.0,192.0,1152.0
69.968666,-159.731743,-2.8230224,2.0059152,0.0,0.10526315789473684,0.0,2.0,0.0,128.0
46.984185,-105.923534,10.965749,6.69772,0.7894736842105263,0.7368421052631579,15.0,14.0,960.0,896.0
36.519037,-109.544822,11.503801,8.583348,0.3157894736842105,0.631578947368421,6.0,12.0,384.0,768.0
36.163662,-96.302871,1.4020143,0.6359499,0.21052631578947367,0.2631578947368421,4.0,5.0,256.0,320.0
59.70949,-158.899655,-1.9875836,2.606492,0.10526315789473684,0.47368421052631576,2.0,9.0,128.0,576.0
34.214476,-100.169457,13.093477,7.190134,0.5263157894736842,0.5263157894736842,10.0,10.0,640.0,640.0
40.577606,-113.151576,11.089378,8.430321,0.6842105263157894,0.9473684210526315,13.0,18.0,832.0,1152.0
32.597467,-113.897308,11.9873295,9.010131,0.3684210526315789,0.6842105263157894,7.0,13.0,448.0,832.0
35.238329,-108.999426,9.322864,7.738529,0.42105263157894735,1.0,8.0,19.0,512.0,1216.0
41.37471,-81.703715,12.218347,2.5409565,0.47368421052631576,0.15789473684210525,9.0,3.0,576.0,192.0
41.363467,-113.603975,11.194735,8.921648,0.5263157894736842,0.9473684210526315,10.0,18.0,640.0,1152.0
37.291708,-115.263104,11.34234,8.9527235,0.42105263157894735,0.8421052631578947,8.0,16.0,512.0,1024.0
42.689471,-70.9204,10.97967,1.9982247,1.0,0.21052631578947367,19.0,4.0,1216.0,256.0
43.919968,-70.259246,10.6761265,2.013663,0.3157894736842105,0.10526315789473684,6.0,2.0,384.0,128.0
56.03795,-131.994525,-1.0607227,2.6816843,0.05263157894736842,0.8421052631578947,1.0,16.0,64.0,1024.0
62.000763,-145.942668,-0.6922431,5.250923,0.21052631578947367,0.9473684210526315,4.0,18.0,256.0,1152.0
35.276799,-93.843998,13.109936,2.035426,0.7368421052631579,0.10526315789473684,14.0,2.0,896.0,128.0
69.822437,-145.656955,-2.8182542,2.0513625,0.05263157894736842,0.10526315789473684,1.0,2.0,64.0,128.0
39.171214,-98.102344,13.0591545,5.8436995,0.894736842105263,0.5789473684210527,17.0,11.0,1088.0,704.0
70.307831,-151.455939,-2.8023949,2.0842772,0.05263157894736842,0.15789473684210525,1.0,3.0,64.0,192.0
61.97837,-161.469404,-0.7994041,4.658652,0.15789473684210525,0.894736842105263,3.0,17.0,192.0,1088.0
61.449675,-152.363615,-1.8269988,3.023138,0.0,0.7368421052631579,0.0,14.0,0.0,896.0
45.162012,-89.027436,13.14911,3.6152043,0.42105263157894735,0.2631578947368421,8.0,5.0,512.0,320.0
43.980204,-108.49731,10.79478,8.069643,0.8421052631578947,1.0,16.0,19.0,1024.0,1216.0
32.486679,-84.552641,13.50072,0.9474719,0.5789473684210527,0.0,11.0,0.0,704.0,0.0
29.843317,-99.441973,13.721679,7.381417,0.5789473684210527,0.5263157894736842,11.0,10.0,704.0,640.0
43.826171,-110.27483,8.750626,6.962295,0.3157894736842105,0.7368421052631579,6.0,14.0,384.0,896.0
