lat,lon,umap_x,umap_y,grid_x_norm,grid_y_norm,grid_x,grid_y,pixel_x,pixel_y
46.062196,-97.771255,-4.0813684,13.492749,0.2222222222222222,1.0,2.0,9.0,128.0,576.0
66.587661,-160.623649,3.5925477,12.603503,0.8888888888888888,0.1111111111111111,8.0,1.0,512.0,64.0
70.613762,-155.196252,3.9311857,12.404478,1.0,0.2222222222222222,9.0,2.0,576.0,128.0
41.499115,-120.926768,-1.7006004,14.645097,0.5555555555555556,0.6666666666666666,5.0,6.0,320.0,384.0
31.514515,-87.528227,-6.3571873,15.22766,0.3333333333333333,0.1111111111111111,3.0,1.0,192.0,64.0
44.747786,-90.967753,-6.25275,12.971798,0.0,0.4444444444444444,0.0,4.0,0.0,256.0
39.129415,-80.776511,-7.0351973,13.644185,0.0,0.0,0.0,0.0,0.0,0.0
34.678227,-111.093964,-0.8862666,14.272543,0.7777777777777777,0.3333333333333333,7.0,3.0,448.0,192.0
32.732588,-107.612034,-1.4897841,14.344553,0.5555555555555556,0.7777777777777777,5.0,7.0,320.0,448.0
60.373148,-159.895286,3.1527646,12.358988,0.8888888888888888,0.3333333333333333,8.0,3.0,512.0,192.0
60.123496,-160.239723,3.082855,12.101872,1.0,1.0,9.0,9.0,576.0,576.0
63.81065,-148.50434,1.9646871,11.891578,0.7777777777777777,0.8888888888888888,7.0,8.0,448.0,512.0
37.520519,-112.584795,-0.7428573,14.095931,0.7777777777777777,0.6666666666666666,7.0,6.0,448.0,384.0
39.026933,-85.86512,-4.9065757,13.6591015,0.1111111111111111,1.0,1.0,9.0,64.0,576.0
35.497608,-92.59361,-6.2511177,13.999303,0.2222222222222222,0.2222222222222222,2.0,2.0,128.0,128.0
31.6167,-103.76714,-1.6874523,15.382085,0.6666666666666666,0.0,6.0,0.0,384.0,0.0
39.404363,-123.38041,-1.7377713,13.382295,0.5555555555555556,0.3333333333333333,5.0,3.0,320.0,192.0
38.581402,-82.011793,-6.3687363,13.674973,0.0,0.5555555555555556,0.0,5.0,0.0,320.0
59.248308,-161.132798,3.186946,11.920364,1.0,0.8888888888888888,9.0,8.0,576.0,512.0
26.68772,-80.650501,-4.6412044,13.683868,0.3333333333333333,0.5555555555555556,3.0,5.0,192.0,320.0
42.018419,-106.326244,-1.5326065,15.027321,0.5555555555555556,0.8888888888888888,5.0,8.0,320.0,512.0
34.8727,-83.539469,-6.5451956,14.1161585,0.1111111111111111,0.3333333333333333,1.0,3.0,64.0,192.0
45.094253,-120.035973,-1.9156733,14.82081,0.4444444444444444,1.0,4.0,9.0,256.0,576.0
34.398383,-79.978678,-5.9484777,14.960233,0.1111111111111111,0.6666666666666666,1.0,6.0,64.0,384.0
58.301338,-156.632062,3.2547662,11.630913,1.0,0.7777777777777777,9.0,7.0,576.0,448.0
68.326965,-158.15333,2.122232,11.753644,0.7777777777777777,0.4444444444444444,7.0,4.0,448.0,256.0
40.984872,-84.44115,-4.723717,13.337503,0.3333333333333333,0.4444444444444444,3.0,4.0,192.0,256.0
40.817808,-101.930884,-4.40436,13.484113,0.5555555555555556,0.0,5.0,0.0,320.0,0.0
33.464351,-112.13416,-1.8090988,14.270994,0.5555555555555556,0.4444444444444444,5.0,4.0,320.0,256.0
48.353631,-99.139454,-3.4643688,13.600929,0.3333333333333333,0.7777777777777777,3.0,7.0,192.0,448.0
36.183021,-93.656273,-6.377995,14.136799,0.0,0.6666666666666666,0.0,6.0,0.0,384.0
58.471159,-154.49215,2.4849803,11.548095,0.8888888888888888,0.7777777777777777,8.0,7.0,512.0,448.0
33.642159,-82.394806,-6.0016747,15.325019,0.4444444444444444,0.0,4.0,0.0,256.0,0.0
68.786795,-165.771528,3.5305467,12.186064,1.0,0.5555555555555556,9.0,5.0,576.0,320.0
30.825819,-95.852416,-6.752218,14.921092,0.2222222222222222,0.1111111111111111,2.0,1.0,128.0,64.0
44.83266,-97.463793,-4.182423,13.132314,0.4444444444444444,0.3333333333333333,4.0,3.0,256.0,192.0
70.162517,-159.024702,3.8698926,12.329294,1.0,0.3333333333333333,9.0,3.0,576.0,192.0
39.078878,-103.955599,-2.4543293,15.063431,0.4444444444444444,0.7777777777777777,4.0,7.0,256.0,448.0
35.408928,-107.131062,-1.3552089,15.286929,0.6666666666666666,0.5555555555555556,6.0,5.0,384.0,320.0
33.372766,-87.623571,-6.1201878,15.387699,0.2222222222222222,0.4444444444444444,2.0,4.0,128.0,256.0
38.949473,-112.958953,-1.2307402,14.164736,0.6666666666666666,0.4444444444444444,6.0,4.0,384.0,256.0
43.285736,-99.008697,-3.2570262,13.688704,0.4444444444444444,0.4444444444444444,4.0,4.0,256.0,256.0
36.141199,-107.09106,-0.87115145,14.670439,0.7777777777777777,0.5555555555555556,7.0,5.0,448.0,320.0
46.407485,-90.84149,-5.707629,13.017793,0.0,0.7777777777777777,0.0,7.0,0.0,448.0
44.983355,-87.039843,-3.1536036,13.373259,0.3333333333333333,0.8888888888888888,3.0,8.0,192.0,512.0
43.446529,-85.335511,-5.078266,13.241146,0.2222222222222222,0.5555555555555556,2.0,5.0,128.0,320.0
41.687881,-97.304563,-4.4825926,13.025282,0.4444444444444444,0.2222222222222222,4.0,2.0,256.0,128.0
60.695028,-152.897234,2.4209526,11.570336,0.7777777777777777,0.1111111111111111,7.0,1.0,448.0,64.0
39.959099,-118.093067,-1.491506,14.61265,0.6666666666666666,0.1111111111111111,6.0,1.0,384.0,64.0
32.304931,-91.609676,-5.685773,14.895452,0.1111111111111111,0.8888888888888888,1.0,8.0,64.0,512.0
